ProblemName,Inital Guess,,,,,,,,,,
50_errinros.txt,(530.968108 ; 442.796815 ; -83.963367 ; 447.799788 ; 573.688759 ; -744.067187 ; 410.726024 ; -643.832454 ; 161.780664 ; 572.361650 ; 260.881940 ; -627.589067 ; 121.694229 ; 909.390401 ; -10.460150 ; -7.769099 ; 248.411673 ; -717.899098 ; 234.748560 ; 864.163573 ; 580.474296 ; -46.329586 ; 493.978787 ; -429.729910 ; 380.755562 ; -141.356779 ; -490.882767 ; 531.151659 ; 681.011236 ; -394.850859 ; -647.459718 ; 870.563681 ; -185.674519 ; 655.904095 ; -720.555843 ; -155.242380 ; 876.871652 ; -611.975760 ; 36.257073 ; 336.690514 ; -494.870935 ; -599.415405 ; -450.419572 ; -48.883458 ; -140.320521 ; -58.157545 ; -813.753495 ; 47.841794 ; 790.869700 ; -525.681380),,,,,,,,,,
50_hilbertb.txt,(-345.358457 ; -464.970016 ; 827.793710 ; -992.449174 ; -504.849362 ; 173.465862 ; -593.176837 ; -858.017119 ; 534.846043 ; 251.365138 ; 357.278584 ; 177.155870 ; -237.195443 ; 499.304861 ; 685.724635 ; 212.211825 ; 92.722413 ; 343.284158 ; -285.577909 ; -539.616713 ; -39.118835 ; 406.700076 ; -259.786836 ; -218.317970 ; -62.841968 ; 839.206171 ; 813.873421 ; -792.045872 ; 467.967606 ; -22.959725 ; 269.584640 ; -584.894414 ; -127.863644 ; -201.503679 ; -664.782626 ; -478.031986 ; 409.412388 ; -733.085961 ; -305.982406 ; -792.454794 ; 612.092148 ; 539.740048 ; -884.971875 ; -438.308459 ; 38.941479 ; 176.846517 ; -883.149969 ; 435.683421 ; -453.199258 ; -668.214939),,,,,,,,,,
50_s293.txt,(226.836141 ; -962.343509 ; 974.307577 ; -724.293521 ; -17.975646 ; 530.570953 ; 402.230231 ; 721.339581 ; 995.957674 ; 793.757179 ; -952.082320 ; -923.030723 ; -127.357594 ; -744.722290 ; 788.482692 ; 888.598604 ; -160.929127 ; 393.413536 ; 786.322446 ; -99.477303 ; -485.222875 ; 208.185939 ; -923.834573 ; -453.964958 ; 771.116726 ; 773.699290 ; -166.578109 ; 672.101608 ; 989.655331 ; 391.527873 ; 207.112431 ; -617.372523 ; 769.175998 ; -931.392479 ; -846.302807 ; 403.695625 ; 31.396788 ; 223.381144 ; -912.445749 ; -557.836810 ; 857.272597 ; -695.181729 ; 561.537018 ; 450.648652 ; -900.914651 ; 108.409115 ; 333.127189 ; -96.286095 ; -256.392143 ; -320.616294),,,,,,,,,,
50_s298.txt,(471.219581 ; 954.046199 ; 502.989714 ; 442.567595 ; 159.131502 ; 485.247144 ; 342.101173 ; -507.246088 ; -180.111560 ; 519.877298 ; 275.069980 ; 106.361024 ; 728.644215 ; -932.451113 ; -910.821830 ; 462.190365 ; 708.789274 ; 543.646051 ; -133.113360 ; -624.182245 ; -292.803623 ; -88.192232 ; -548.544303 ; -648.618868 ; 937.350115 ; -120.098735 ; -715.738817 ; 303.220968 ; 949.817527 ; 616.535518 ; 104.326178 ; -741.820670 ; 727.760981 ; -371.571468 ; 83.719968 ; -387.819158 ; -480.544624 ; 727.859265 ; -754.770220 ; 848.038406 ; 903.745020 ; -27.945034 ; -397.199531 ; -332.666442 ; 442.841597 ; -967.203138 ; 467.678173 ; -117.903011 ; -678.642656 ; -802.997551),,,,,,,,,,
50_s301.txt,(492.512308 ; 110.998215 ; -366.428388 ; 127.853030 ; 796.939808 ; 573.490333 ; 523.113668 ; -38.706192 ; -505.337988 ; 687.845090 ; 865.542835 ; 752.640272 ; 453.105706 ; 353.434904 ; 967.357871 ; -62.365760 ; 693.021922 ; -820.772694 ; 926.089179 ; 710.978519 ; -630.001928 ; -854.551238 ; -798.895859 ; -699.547653 ; -601.413543 ; 274.935965 ; 995.847272 ; 233.829263 ; 814.281532 ; 709.205342 ; -689.749142 ; 820.712698 ; -684.646260 ; 133.463645 ; -387.970412 ; 762.955080 ; -832.891623 ; 507.602030 ; 123.515501 ; 617.628816 ; -860.998544 ; 106.401031 ; -649.666062 ; 780.553272 ; -608.307009 ; 607.719284 ; -823.185417 ; -491.766699 ; 958.884728 ; -685.233310),,,,,,,,,,
50_s304.txt,(-828.977324 ; 392.180766 ; -149.432321 ; 14.390841 ; -22.216956 ; 884.251873 ; 370.699999 ; -619.447785 ; -395.358987 ; -232.633301 ; -57.942108 ; 854.537955 ; -402.665639 ; -724.537993 ; 157.757240 ; -556.776856 ; -415.554098 ; -615.705057 ; -240.083513 ; -994.091421 ; 134.349905 ; -388.333011 ; -814.123959 ; -281.710226 ; -396.765446 ; -16.170070 ; -996.349344 ; -701.555540 ; 250.116834 ; -370.008226 ; -81.202658 ; -965.550782 ; -696.673957 ; 470.574967 ; -724.536546 ; 647.823690 ; 526.744101 ; -773.107808 ; 812.458646 ; 332.006657 ; -137.244058 ; -949.151881 ; -237.288248 ; -443.494650 ; -650.600796 ; 531.760842 ; 898.521906 ; -934.721345 ; 801.213854 ; 3.588196),,,,,,,,,,
50_tointqor.txt,(830.726935 ; 427.985227 ; -857.276825 ; 424.596575 ; -781.861321 ; -725.775245 ; 747.140554 ; 124.251533 ; -468.311179 ; -705.578490 ; 947.063507 ; -938.752002 ; 744.595993 ; -804.724992 ; 946.332821 ; -279.959811 ; -926.531636 ; -519.003521 ; 723.627295 ; -141.585819 ; -593.293057 ; -142.678995 ; 678.443860 ; -976.957207 ; -991.786583 ; 852.603190 ; 694.248005 ; 302.163302 ; 843.506400 ; -506.832007 ; -354.003282 ; 290.786582 ; 916.963133 ; -656.153879 ; 63.106723 ; 233.888836 ; 804.523046 ; 321.752114 ; 497.446583 ; -961.716307 ; -253.370209 ; 476.324722 ; -939.654324 ; 785.383974 ; 677.378327 ; -487.476160 ; 681.937209 ; -741.231520 ; 711.913637 ; 594.780931),,,,,,,,,,
51_emfl_vareps.txt,(950.412112 ; 468.070938 ; 667.507505 ; 721.790205 ; 506.918076 ; 50.575368 ; 415.145463 ; 72.954668 ; 762.991514 ; 70.737669 ; 931.843278 ; 971.384970 ; 143.489487 ; 130.387586 ; 132.116626 ; 718.013468 ; 448.149896 ; 104.174902 ; 152.084480 ; 34.571941 ; 453.234945 ; 698.684443 ; 505.820602 ; 585.512067 ; 258.598453 ; 419.463222 ; 408.786005 ; 646.550976 ; 741.900672 ; 259.736128 ; 505.497052 ; 595.551344 ; 901.774789 ; 755.498925 ; 983.869535 ; 295.961972 ; 201.726382 ; 950.996703 ; 530.278509 ; 129.770094 ; 955.534065 ; 33.240727 ; 141.303000 ; 976.375738 ; 243.711785 ; 921.761093 ; 151.127397 ; 689.643273 ; 277.706783 ; 469.437203 ; 830.533371),,,,,,,,,,
72_gridneta.txt,(561.779804 ; 487.439737 ; 367.066228 ; 532.225854 ; 228.005759 ; 170.072248 ; 186.331774 ; 195.748993 ; 934.092125 ; 681.382398 ; 166.702833 ; 535.844365 ; 310.806083 ; 397.688719 ; 709.859870 ; 181.642805 ; 918.853805 ; 513.422844 ; 950.500643 ; 973.200216 ; 786.142054 ; 389.895934 ; 644.552273 ; 552.018899 ; 661.513089 ; 716.682129 ; 752.668956 ; 163.526694 ; 994.830086 ; 133.450334 ; 268.700686 ; 883.392007 ; 179.035161 ; 531.880276 ; 781.866779 ; 225.882047 ; 93.019138 ; 678.597830 ; 463.425641 ; 576.926546 ; 375.561770 ; 324.777841 ; 334.502005 ; 88.456449 ; 497.051461 ; 455.126948 ; 507.128230 ; 781.089815 ; 56.217877 ; 283.196792 ; 861.490383 ; 45.543041 ; 484.542567 ; 657.540856 ; 29.636025 ; 738.574287 ; 298.264790 ; 609.174577 ; 967.818031 ; 570.827220 ; 56.067693 ; 410.092424 ; 997.993019 ; 594.311142 ; 122.481017 ; 872.655391 ; 239.044064 ; 413.151025 ; 153.475459 ; 661.246479 ; 382.743318 ; 99.299172),,,,,,,,,,
96_obstclal.txt,(-0.862839 ; 0.482201 ; -0.275998 ; 0.178963 ; 0.060472 ; 0.030596 ; -0.398487 ; 0.312908 ; -0.389085 ; -0.836359 ; 0.964006 ; 0.451299 ; 0.155990 ; 0.324623 ; -0.220797 ; 0.995580 ; -0.106873 ; -0.443140 ; -0.771532 ; 0.590176 ; -0.319458 ; 0.748409 ; -0.781115 ; -0.400485 ; 0.031747 ; 0.779164 ; -0.307673 ; -0.657569 ; -0.350870 ; -0.431085 ; 0.336012 ; -0.038466 ; -0.877655 ; -0.716888 ; 0.813154 ; -0.888746 ; -0.813157 ; 0.651370 ; 0.384947 ; 0.973692 ; 0.048565 ; -0.154322 ; 0.291179 ; -0.444158 ; 0.516035 ; -0.035384 ; -0.847661 ; 0.622118 ; -0.222661 ; 0.165521 ; -0.167184 ; 0.893611 ; 0.470343 ; 0.445073 ; 0.312105 ; 0.267327 ; -0.587213 ; 0.773274 ; -0.929833 ; 0.437151 ; 0.732403 ; 0.344239 ; 0.850467 ; 0.916662 ; -0.740153 ; -0.395109 ; -0.108237 ; -0.002838 ; 0.073014 ; -0.526323 ; -0.385079 ; 0.061689 ; 0.522732 ; -0.162781 ; -0.096581 ; 0.942772 ; -0.063100 ; 0.644238 ; -0.105442 ; 0.787256 ; -0.630724 ; -0.391392 ; -0.611025 ; 0.167604 ; 0.432346 ; 0.185093 ; -0.675170 ; -0.206738 ; 0.745760 ; 0.913928 ; 0.279995 ; 0.457118 ; 0.645623 ; 0.924451 ; -0.666422 ; -0.079717),,,,,,,,,,
96_obstclbl.txt,(4.623276 ; 0.363796 ; 4.150070 ; 5.067181 ; 4.164403 ; 4.584080 ; 3.443041 ; 5.417275 ; 3.047798 ; 4.890653 ; 3.627391 ; 2.228154 ; 3.446018 ; 2.713227 ; 2.726537 ; 3.504219 ; 0.431507 ; 2.939450 ; 1.757833 ; 4.453357 ; 3.132819 ; 3.939629 ; 4.859018 ; 4.180650 ; 3.551803 ; 1.921813 ; 5.451885 ; 4.780353 ; 4.430727 ; 3.279269 ; 0.797239 ; 0.258021 ; 2.887351 ; 5.357286 ; 2.569450 ; 0.450886 ; 5.473723 ; 3.065866 ; 4.853782 ; 4.394888 ; 2.569739 ; 5.091130 ; 1.500170 ; 2.175150 ; 4.596885 ; 3.843225 ; 1.419655 ; 2.032609 ; 1.225047 ; 0.813614 ; 1.049770 ; 5.176578 ; 1.787533 ; 3.809081 ; 2.811760 ; 0.028736 ; 5.255207 ; 3.680097 ; 3.328384 ; 0.776414 ; 5.127616 ; 3.110494 ; 5.348607 ; 5.809024 ; 1.989683 ; 2.823491 ; 3.927739 ; 1.363022 ; 0.478814 ; 3.562250 ; 2.682292 ; 0.735638 ; 5.713945 ; 1.169556 ; 5.339944 ; 5.617858 ; 4.485735 ; 2.412690 ; 4.461188 ; 3.359793 ; 1.184961 ; 1.361498 ; 0.313875 ; 0.604214 ; 3.532416 ; 2.115589 ; 5.683667 ; 1.112986 ; 1.061983 ; 1.910272 ; 4.754452 ; 5.667746 ; 0.044283 ; 5.634192 ; 5.428148 ; 2.012391),,,,,,,,,,
96_obstclbu.txt,(4.958751 ; 2.588337 ; 3.292764 ; 2.976252 ; 5.002939 ; 5.963229 ; 5.284504 ; 5.206365 ; 3.244027 ; 2.576964 ; 5.274225 ; 3.343963 ; 5.190697 ; 4.682423 ; 0.536330 ; 4.989307 ; 0.027697 ; 3.231769 ; 3.878087 ; 5.310135 ; 2.594503 ; 5.468150 ; 2.876548 ; 5.082762 ; 4.462155 ; 3.932759 ; 5.333869 ; 0.103358 ; 4.254118 ; 1.574075 ; 1.330667 ; 4.896411 ; 3.205830 ; 0.088071 ; 2.207931 ; 2.189499 ; 1.896467 ; 4.502057 ; 4.432396 ; 0.187558 ; 0.378399 ; 2.819820 ; 4.227407 ; 2.534245 ; 4.931272 ; 1.157335 ; 0.400898 ; 4.122371 ; 0.093610 ; 0.251420 ; 3.202276 ; 5.958292 ; 5.009358 ; 0.018066 ; 5.587037 ; 1.650684 ; 5.715624 ; 4.155775 ; 3.441053 ; 1.603810 ; 5.688959 ; 3.856032 ; 5.701721 ; 0.249134 ; 0.498760 ; 0.714939 ; 2.168519 ; 5.260724 ; 0.729475 ; 1.890877 ; 4.905257 ; 1.391250 ; 5.402715 ; 2.939825 ; 0.976757 ; 5.513562 ; 3.422517 ; 5.207359 ; 4.389812 ; 0.387430 ; 5.946757 ; 0.249812 ; 5.076045 ; 2.784548 ; 5.390101 ; 3.015257 ; 5.825860 ; 4.617217 ; 3.014442 ; 2.633093 ; 0.962644 ; 5.432077 ; 4.681069 ; 2.971827 ; 0.981781 ; 0.697307),,,,,,,,,,
100_arglina.txt,(-287.115517 ; -645.316415 ; 504.390487 ; 75.982268 ; -860.989627 ; 723.134901 ; -961.796069 ; -868.294085 ; 460.009823 ; 685.968419 ; -939.142780 ; 0.655626 ; -334.251081 ; -667.971711 ; 532.342992 ; -109.920323 ; 730.005965 ; 857.924779 ; 938.056086 ; -238.982624 ; -688.509073 ; -944.081864 ; 959.293264 ; -668.215941 ; 255.841423 ; 791.115480 ; -156.835893 ; -621.375084 ; 840.053930 ; 142.657150 ; 983.257302 ; 706.207107 ; -295.815629 ; 773.116622 ; -333.623879 ; -803.465544 ; 310.580788 ; 270.738196 ; -691.766048 ; 918.123538 ; 287.171768 ; -540.013823 ; 204.064942 ; -311.718172 ; -966.457449 ; 860.136836 ; -749.117939 ; -434.243285 ; 862.113073 ; -656.060275 ; -14.642243 ; 667.344516 ; 229.758333 ; 555.695764 ; 357.302448 ; 866.814185 ; 379.439490 ; 162.119811 ; -560.557474 ; 883.202405 ; 491.463697 ; 786.121011 ; 208.977373 ; 615.125191 ; -685.376894 ; -408.375696 ; -910.791262 ; 15.606333 ; 540.316050 ; 920.452636 ; -501.560605 ; 461.930320 ; 252.507775 ; 149.450302 ; 926.393905 ; 684.524932 ; -146.180246 ; 633.494510 ; -554.045984 ; 208.994811 ; 994.554902 ; -387.229393 ; 479.849433 ; -12.496390 ; -909.621727 ; -353.755014 ; 165.199586 ; 286.899864 ; 139.217792 ; -778.721142 ; -854.262912 ; 476.481556 ; -930.981942 ; -847.588902 ; 846.006247 ; -678.173963 ; -89.903368 ; -818.724009 ; -880.234069 ; -805.641210),,,,,,,,,,
100_fletchcr.txt,(381.992513 ; 538.427612 ; -109.067462 ; 582.328187 ; -314.538067 ; 442.435736 ; 567.438024 ; 313.312406 ; 918.864295 ; 608.352625 ; 589.905905 ; -328.200371 ; 779.929500 ; -667.742206 ; 907.512124 ; -543.413504 ; -265.742629 ; 463.976656 ; 540.274367 ; -6.814284 ; -965.614750 ; 261.768717 ; 986.709324 ; -445.759887 ; -396.523112 ; 825.434537 ; -604.036583 ; 117.343362 ; -492.243644 ; -498.873998 ; -693.197298 ; 206.944320 ; -383.791775 ; 434.320980 ; -147.829248 ; -907.508086 ; 628.481040 ; -305.762156 ; 351.194598 ; -339.525069 ; 951.901329 ; 887.614059 ; -714.385133 ; -842.831937 ; 394.461182 ; 127.814366 ; 289.398791 ; 37.895615 ; -192.823664 ; -650.784670 ; -717.149216 ; -152.584901 ; -628.022324 ; 647.869510 ; 736.466959 ; -512.947094 ; -946.806555 ; -266.661551 ; -672.395579 ; 939.040903 ; 360.632768 ; 861.745338 ; 789.200777 ; -588.376240 ; 10.184457 ; 560.435258 ; 538.444877 ; -808.427161 ; -707.096087 ; -350.374066 ; 314.368373 ; 541.189971 ; 973.504521 ; -21.073609 ; -700.487668 ; 185.321793 ; 345.207893 ; -385.657464 ; 434.855983 ; -848.973214 ; -193.658458 ; -422.407406 ; -400.354225 ; -638.093236 ; 820.715079 ; -244.405365 ; -269.780447 ; -234.820100 ; -408.699607 ; -958.541894 ; -852.372272 ; 370.800402 ; -432.941215 ; 900.049034 ; 256.582848 ; -612.659327 ; 235.285713 ; 912.649305 ; -893.223795 ; 410.889129),,,,,,,,,,
100_harkerp2.txt,(122.065588 ; 737.149836 ; 720.300502 ; 570.943985 ; 675.738932 ; 321.595051 ; 627.978195 ; 630.098761 ; 574.384283 ; 600.816800 ; 416.020444 ; 208.616142 ; 940.991435 ; 355.020434 ; 498.517812 ; 442.030850 ; 337.991469 ; 35.831946 ; 982.186439 ; 760.590169 ; 253.419221 ; 882.322536 ; 271.501349 ; 968.002140 ; 429.342600 ; 58.958905 ; 220.285343 ; 429.536469 ; 675.416015 ; 11.288487 ; 699.366928 ; 56.415571 ; 514.046081 ; 188.690762 ; 784.431190 ; 590.374968 ; 861.675406 ; 483.362558 ; 84.299967 ; 774.341401 ; 665.096645 ; 133.880796 ; 581.576644 ; 925.009105 ; 789.471883 ; 222.616425 ; 49.186705 ; 36.574531 ; 955.867549 ; 67.816976 ; 434.283507 ; 945.910280 ; 606.285840 ; 409.491612 ; 224.801070 ; 594.231781 ; 316.093166 ; 85.903299 ; 149.937814 ; 479.231484 ; 220.954360 ; 597.362444 ; 653.375758 ; 379.356750 ; 290.862110 ; 863.540538 ; 199.590458 ; 535.106484 ; 167.394213 ; 18.916404 ; 979.643355 ; 793.417135 ; 513.854041 ; 981.299468 ; 945.197783 ; 414.986725 ; 352.405467 ; 157.077925 ; 278.197696 ; 219.499334 ; 904.235841 ; 488.123788 ; 597.659887 ; 538.177954 ; 113.942524 ; 536.381036 ; 619.876660 ; 335.371419 ; 82.151822 ; 98.458787 ; 306.698791 ; 382.546987 ; 422.127905 ; 262.102135 ; 17.015328 ; 669.772892 ; 525.325395 ; 333.349554 ; 415.835575 ; 933.342939),,,,,,,,,,
100_penalty2.txt,(669.468638 ; 118.853140 ; -848.117736 ; -934.458082 ; -650.531041 ; 375.426578 ; 71.907987 ; 145.176717 ; 646.227185 ; 20.238514 ; -609.227894 ; 963.816537 ; 385.505183 ; 28.719989 ; 480.994670 ; -382.332164 ; 913.067699 ; 847.551820 ; 523.380172 ; -529.758791 ; -398.199680 ; 255.845071 ; -257.693660 ; -642.149702 ; -83.862471 ; -608.453362 ; -67.263643 ; -637.802055 ; 912.981964 ; -109.510032 ; -108.684231 ; 342.874082 ; -309.413975 ; 677.851939 ; -561.503783 ; 14.996389 ; -992.480199 ; -253.548884 ; -745.954713 ; -205.491720 ; 716.765025 ; 448.348627 ; -395.442814 ; 77.223469 ; -392.754750 ; 64.660094 ; 756.213679 ; 524.167580 ; -3.160180 ; 464.997330 ; 741.252759 ; 0.563921 ; 50.172269 ; -622.027420 ; -750.900874 ; -613.745861 ; -89.377018 ; -368.783361 ; -852.963236 ; -74.168499 ; -668.737194 ; 483.091357 ; 8.820465 ; -820.831698 ; -896.496924 ; 69.711700 ; 320.861474 ; 707.294335 ; -1.679196 ; -546.477155 ; -238.538689 ; -513.623383 ; 591.398174 ; 621.175840 ; -456.600374 ; 959.477998 ; 924.966036 ; -51.318159 ; 632.442302 ; -918.335029 ; -541.654260 ; -253.682814 ; 380.348765 ; 633.881078 ; -543.720230 ; 2.088206 ; -676.866940 ; -543.990164 ; -772.337301 ; 687.852246 ; 888.836401 ; 113.254398 ; -966.477180 ; -48.069217 ; 633.217709 ; 193.004461 ; 495.645686 ; 199.828271 ; 80.769147 ; -471.513844),,,,,,,,,,
100_s299.txt,(-655.860881 ; 671.516888 ; 548.380452 ; -461.467084 ; 828.353663 ; 477.014093 ; 453.062049 ; 261.729832 ; 783.097496 ; 908.495135 ; -303.663150 ; -826.829889 ; 150.047754 ; 347.646738 ; -868.609700 ; 517.258402 ; 639.182271 ; -145.322766 ; 334.874914 ; 36.998945 ; 555.002555 ; 684.690797 ; 354.588999 ; -470.588233 ; -982.563217 ; -183.370799 ; -803.852349 ; 106.267184 ; -20.299587 ; -972.118165 ; -638.918529 ; -555.083356 ; -661.086601 ; 331.363559 ; -430.852809 ; 693.868607 ; -501.186342 ; 473.625046 ; 239.173706 ; 84.799292 ; -697.319682 ; -954.181759 ; -161.356469 ; -123.733910 ; -327.474449 ; -442.748686 ; 696.814440 ; 855.285222 ; 512.982684 ; -663.107224 ; -229.683537 ; 765.371669 ; 955.724422 ; 298.823719 ; 882.514622 ; -643.711475 ; -870.297746 ; -773.116604 ; -771.960413 ; 918.708307 ; -119.884996 ; 721.477885 ; -174.031056 ; -596.212126 ; -463.545284 ; -952.154535 ; -819.153423 ; 767.787459 ; -131.561183 ; -873.693233 ; 468.207262 ; 891.921296 ; 663.773960 ; -966.839627 ; -700.930686 ; -268.753044 ; -344.077678 ; -80.333938 ; 163.727526 ; -188.339953 ; 858.108687 ; 529.616163 ; -441.361159 ; -767.928650 ; -854.118706 ; -921.367555 ; 875.059081 ; 881.963425 ; 516.716061 ; -779.056455 ; -535.370636 ; 13.382130 ; -331.073555 ; -95.465909 ; 251.349755 ; -341.684196 ; -680.211409 ; -120.535358 ; 687.947041 ; -33.405976),,,,,,,,,,
100_s302.txt,(-135.329463 ; -168.487237 ; -437.907333 ; 165.346650 ; -765.493524 ; -568.303214 ; 438.055100 ; -266.249701 ; 703.244574 ; -204.873785 ; 20.663394 ; 899.403719 ; 179.196890 ; 313.693417 ; -142.970304 ; -342.364221 ; -767.178367 ; -932.717942 ; -644.737940 ; -956.588790 ; 73.659418 ; -484.686914 ; -957.794598 ; -601.972765 ; -762.541699 ; 759.869429 ; -906.213301 ; 931.404313 ; 915.453034 ; -339.286314 ; 752.579314 ; -913.527009 ; -105.614908 ; 800.925205 ; -913.787580 ; -743.594448 ; -471.370190 ; 860.421273 ; -938.781735 ; -264.214972 ; 862.091387 ; 286.813348 ; -945.374414 ; 68.680000 ; -37.917818 ; 833.960328 ; -584.997966 ; -810.023629 ; -632.427552 ; 465.365412 ; 386.423464 ; -495.397866 ; 961.125985 ; -77.044125 ; 443.285382 ; 834.605505 ; 874.595789 ; -683.061557 ; 211.449695 ; 468.772082 ; -137.919445 ; -862.185634 ; 585.679024 ; -546.732744 ; 379.444802 ; 517.145412 ; 896.478054 ; -441.730543 ; 160.687053 ; -844.081461 ; -456.500091 ; 244.767181 ; -454.145991 ; -712.518031 ; 906.815799 ; 538.684663 ; 869.026649 ; 639.198629 ; 138.974782 ; -878.531005 ; -737.262547 ; -176.902616 ; -468.278937 ; -302.252145 ; 449.941337 ; -897.730556 ; 138.362852 ; -331.896926 ; 773.486118 ; -912.169752 ; 219.204972 ; 319.978497 ; -632.718233 ; 19.827961 ; -308.036898 ; 329.126819 ; -182.974011 ; 636.199014 ; 608.337641 ; -815.514817),,,,,,,,,,
100_s305.txt,(514.202688 ; 940.569604 ; 227.510702 ; 747.210160 ; 911.699905 ; 395.009314 ; 745.185125 ; 621.616552 ; 935.829920 ; 733.691463 ; 129.538906 ; 981.312246 ; 470.476228 ; 952.201055 ; 348.106576 ; 629.404782 ; 64.636625 ; 940.122534 ; 377.957279 ; 858.668477 ; 66.747926 ; 370.396622 ; 567.978459 ; 631.754885 ; 575.900922 ; 835.321916 ; 575.471523 ; 624.447301 ; 31.445885 ; 949.839444 ; 76.432880 ; 639.138345 ; 510.293578 ; 89.388615 ; 579.433239 ; 115.678856 ; 5.566983 ; 399.813572 ; 684.568673 ; 815.442485 ; 995.004925 ; 106.487558 ; 129.651022 ; 961.452767 ; 777.376479 ; 353.734964 ; 689.313260 ; 750.821455 ; 200.311194 ; 90.300185 ; 332.438948 ; 352.510927 ; 366.216604 ; 292.297959 ; 298.037274 ; 38.930652 ; 887.032445 ; 973.359706 ; 3.989218 ; 142.271082 ; 137.086760 ; 136.864959 ; 646.530428 ; 95.328658 ; 885.404493 ; 343.985963 ; 713.495023 ; 719.186943 ; 807.965718 ; 532.129517 ; 733.327197 ; 497.051734 ; 484.865110 ; 246.991909 ; 952.613898 ; 787.863309 ; 856.973603 ; 156.499159 ; 598.488029 ; 861.605911 ; 740.022998 ; 255.394164 ; 2.391411 ; 499.370994 ; 834.312357 ; 456.982907 ; 286.297121 ; 89.198850 ; 380.629693 ; 472.852602 ; 112.543579 ; 980.608248 ; 113.681276 ; 567.340228 ; 956.334911 ; 159.876633 ; 98.733742 ; 319.975658 ; 687.863318 ; 610.398959),,,,,,,,,,
100_vardim.txt,(-332.000105 ; 617.096358 ; 848.169925 ; -279.704094 ; -525.389872 ; -267.722620 ; -276.003330 ; -388.249696 ; 638.236879 ; 199.680158 ; 896.425325 ; -636.203112 ; 535.915080 ; 736.409909 ; 948.944041 ; 376.988718 ; -550.139390 ; -732.401858 ; -112.721724 ; -155.632698 ; -31.533720 ; -348.108427 ; 386.226948 ; 90.571796 ; -163.447325 ; -592.330479 ; 689.726478 ; -771.279382 ; 746.561343 ; -158.638124 ; 946.942598 ; 564.480086 ; -999.568906 ; 747.414943 ; 162.305779 ; 911.192431 ; -370.545096 ; -934.583840 ; -585.735837 ; -179.793559 ; -684.424930 ; 166.366682 ; 474.300442 ; 532.337023 ; 982.245070 ; -70.394116 ; -862.437101 ; 888.774711 ; -27.107935 ; 815.413053 ; 524.244932 ; 34.180480 ; -916.918090 ; -541.802448 ; 862.554053 ; 415.782911 ; 752.196473 ; -796.434958 ; 20.548947 ; -968.442571 ; 694.771015 ; 55.756063 ; -531.751035 ; -691.385828 ; -457.718133 ; -205.468144 ; -51.935159 ; 270.678506 ; -257.289576 ; 805.369734 ; -75.543979 ; 230.370648 ; 213.205140 ; -828.524224 ; -888.929616 ; 145.304326 ; -984.857985 ; 586.246989 ; -258.025518 ; 480.067960 ; 783.948572 ; 309.063351 ; -127.584565 ; 492.033346 ; -413.795323 ; -684.001764 ; -156.096502 ; -519.153180 ; -993.508695 ; 8.808792 ; -550.227202 ; -875.760690 ; -875.930891 ; 497.837128 ; 252.757203 ; 433.473285 ; 546.557398 ; 134.112284 ; 241.948943 ; 818.045564),,,,,,,,,,
110_eigena.txt,(30.281194 ; 581.827526 ; 634.165362 ; 807.184061 ; 673.635206 ; 918.540973 ; 44.512040 ; 526.293629 ; 649.224042 ; 481.540831 ; 491.549091 ; 994.190446 ; 79.174783 ; 750.233166 ; 565.505115 ; 314.636198 ; 633.827359 ; 435.893677 ; 536.618663 ; 638.478105 ; 690.157626 ; 607.574654 ; 78.078741 ; 579.011172 ; 261.216713 ; 704.952180 ; 166.240729 ; 35.453802 ; 209.127093 ; 738.263950 ; 83.798102 ; 324.584696 ; 376.450553 ; 864.271216 ; 189.429101 ; 590.340341 ; 370.443231 ; 677.261676 ; 207.073585 ; 417.168549 ; 611.263093 ; 350.732883 ; 993.920108 ; 961.066512 ; 678.126439 ; 42.953910 ; 870.480479 ; 569.036014 ; 507.045688 ; 876.398983 ; 791.093625 ; 820.984798 ; 719.573303 ; 232.550865 ; 500.880574 ; 138.982287 ; 835.586157 ; 266.151174 ; 16.247760 ; 520.449683 ; 715.680052 ; 477.804350 ; 389.635429 ; 309.431972 ; 762.166348 ; 671.731537 ; 988.967078 ; 818.923432 ; 998.351581 ; 713.588352 ; 172.793900 ; 639.314756 ; 628.178610 ; 917.984968 ; 726.119158 ; 564.903053 ; 965.378012 ; 50.507239 ; 848.169814 ; 609.017287 ; 731.837657 ; 463.791231 ; 965.455479 ; 180.386608 ; 493.466850 ; 486.524363 ; 978.442644 ; 726.292989 ; 227.266986 ; 676.378042 ; 855.320817 ; 708.534127 ; 607.485630 ; 453.306028 ; 642.666837 ; 348.176696 ; 191.945555 ; 957.402798 ; 263.006591 ; 213.591016 ; 818.658551 ; 138.865293 ; 149.357072 ; 10.348562 ; 662.333432 ; 97.700101 ; 296.703847 ; 474.102112 ; 2.009351 ; 512.898834),,,,,,,,,,
